lyrics,Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
"कभी तो नज़र मिलाओ
कभी तो करीब आओ
कभी तो नज़र मिलाओ
कभी तो करीब आओ
जो नहीं कहा है
कभी तो समझ भी जाओ
हम भी तो है तुम्हारे
दीवाने हो दीवाने
हम भी तो है तुम्हारे
दीवाने हो दीवाने

कभी तो नज़र मिलाओ
कभी तो करीब आओ
कभी तो नज़र मिलाओ
कभी तो करीब आओ
जो नहीं कहा है
कभी तो समझ भी जाओ
हम भी तो है तुम्हारे
दीवाने हो दीवाने
हम भी तो है तुम्हारे
दीवाने हो दीवाने

हमने तुमको देखते ही दिल दिया
तुम भी सोचो
तुमने हमसे क्या किया
हमने तुमको देखते ही दिल दिया
तुम भी सोचो
तुमने हमसे क्या किया
तुमने क्या किया
...",Asha Bhosle,0.571,0.588,0.493,3bO7PoVn2Med6obuToYBLG,0.0,0,0.111,-9.696,1,Kabhi To Nazar Milao,0.0241,98.017,https://api.spotify.com/v1/tracks/3bO7PoVn2Med6obuToYBLG,0.615
"कह दूँ तुम्हें? (हाँ), या चुप रहूँ? (ना)
दिल में मेरे आज क्या है (क्या है?)

कह दूँ तुम्हें, या चुप रहूँ?
दिल में मेरे आज क्या है
जो बोलो तो जानूँ, गुरु तुम को मानूँ
चलो, ये भी वादा है (अच्छा!)

कह दूँ तुम्हें, या चुप रहूँ?
दिल में मेरे आज क्या है
जो बोलो तो जानूँ, गुरु तुम को मानूँ
चलो, ये भी वादा है

सोचा है तुमने कि चलते ही जाएँ
तारों से आगे कोई दुनिया बसाएँ
ठीक है? (आ-हा)
...",Asha Bhosle,0.724,0.332,0.642,5frRYI0khL5GH9SF02iKSy,3.5e-05,9,0.0834,-1.312,1,"Kehdoon Tumhen - From ""Deewaar""",0.0363,105.993,https://api.spotify.com/v1/tracks/5frRYI0khL5GH9SF02iKSy,0.621
"O hasina julfon vaali, jane jahaan
Dhundhati hai kaafir ankhen kiskaa nishaan
O hasina julfon vaali, jane jahaan
Dhundhati hai kaafir ankhen kiskaa nishaan
Mehafil mehafil, e shamaa, phirti ho kahan
Mehafil mehafil, e shamaa, phirti ho kahan

Wo anjaanaa dhundhati hoon
Wo divaana dhundhati hoon
Jalaakar jo chhip gaya hai
Wo paravaanaa dhundhati hoon

Garm hai, tej hai, yah nigahen meri
Kaam aa jaayengi sard aahen meri
Tum kisi raah main to miloge kahin
Are, ishq hoon, main kahin thahartaa hi nahin
Main bhi hoon galiyon kii parchaai
Kabhi yahan, kabhi vahaan
Shaam hi se kuch ho jaataa hai
Meraa bhi jaadu jawan

O hasina julfon vaali, jane jahaan
Dhundhati hai kaafir ankhen kiskaa nishaan
...",Asha Bhosle,0.681,0.387,0.649,6kXGGT1zngi3GsxgCbxclU,5.57e-06,0,0.3,-5.197,1,O Haseena Zulfonwale Jane Jahan,0.0571,92.682,https://api.spotify.com/v1/tracks/6kXGGT1zngi3GsxgCbxclU,0.779
"एक मैं और एक तू, दोनों मिले इस तरह
एक मैं और एक तू, दोनों मिले इस तरह
और जो तन-मन में हो रहा है, ये तो होना ही था

एक मैं और एक तू, दोनों मिले इस तरह
एक मैं और एक तू, दोनों मिले इस तरह
और जो तन-मन में हो रहा है, ये तो होना ही था

क्यूँ नहीं मिलते हैं यार यार से?
दे मुझे प्यार का जवाब प्यार से

धड़कनें हुईं जवाँ
वक़्त भी है मेहरबाँ
फिर ये कैसी दूरियाँ?
बोलो, बोलो, बोलो, बोलो, बोलो
...",Asha Bhosle,0.736,0.46,0.396,0m23fTE5D9lfYyVyfm5RoL,5.62e-05,8,0.123,-9.356,1,Ek Main Aur Ek Tu,0.0543,119.663,https://api.spotify.com/v1/tracks/0m23fTE5D9lfYyVyfm5RoL,0.715
"ला ला ला ला ला ला ला ला
ला ला ला ला ला ला ला ला
ला ला ला ला ला ला ला ला
ला ला ला ला ला ला ला ला

हा! बचके रहना रे बाबा, बचके रहना रे
बचके रहना रे बाबा, तुझपे नज़र है
बचके रहना रे बाबा, बचके रहना रे
बचके रहना रे बाबा, तुझपे नज़र है
अरे तेरे लिए आए तेरे ही दीवाने
झूमे नाचे गायें आए रंग जमाने
कैसे-कैसे तौफे लाए तू क्या जाने
तू क्या जाने

बचके रहना रे बाबा, बचके रहना रे
बचके रहना रे बाबा, तुझपे नज़र है
हाँ! तेरे लिए आए तेरे ही दीवाने
झूमे नाचे गायें आए रंग जमाने
कैसे-कैसे तौफे लाए तू क्या जाने
तू क्या जाने

बचके रहना रे बाबा, बचके रहना रे
बचके रहना रे बाबा, तुझपे नज़र है
हो हो हो हो
ओ हो हो हो हो

हो लोग तुझे समझ रहे दीवाना मस्ताना
लाख भेस बदल चाहे मैने तो पहचाना
हा हा
हो लोग तुझे समझ रहे दीवाना मस्ताना
लाख भेस बदल चाहे मैने तो पहचाना
हो थाम ले हाथ मेरा
छोड़ ना साथ मेरा
तेरा मेरा एक सफ़र है, है, है, है
दिल में तेरे जो भी है मुझको ख़बर है (साहिबा)
...",Asha Bhosle,0.552,0.443,0.589,2wK3g7TTQa9AJMKcuYKbon,0.0,7,0.141,-8.085,1,Bachke Rehna Re Baba - Pukar / Soundtrack Version,0.0392,97.401,https://api.spotify.com/v1/tracks/2wK3g7TTQa9AJMKcuYKbon,0.963
"जाने दो ना (hey, पास आओ ना)
हो, जाने दो ना (hey, पास आओ ना)
छूओ ना, छूओ ना, मुझे छूओ ना, छूओ ना
देखो, छूओ ना, छूओ ना, छूओ ना

हो, पास आओ ना (जाने दो ना)
आओ ना, आओ ना, पास आओ ना, आओ ना
देखो, आओ ना, आओ ना, आओ ना
हो, जाने दो ना (पास आओ ना)

छोड़ो कलाई, देखो, रो दूँगी
छोड़ो कलाई, देखो, रो दूँगी
जाओ, मैं तुम से नहीं बोलूँगी

मान भी जाओ मेरी बात, सनम
हाथों में रहने दो ये हाथ, सनम

छूओ ना, छूओ ना
...",Asha Bhosle,0.769,0.566,0.447,7nuUMsmN9dYAztgze03ZOt,6.19e-05,3,0.208,-11.403,1,"Jaane Do Naa - From ""Saagar""",0.0349,108.268,https://api.spotify.com/v1/tracks/7nuUMsmN9dYAztgze03ZOt,0.553
"हो, तुम साथ हो जब अपने, दुनिया को दिखा देंगे
हम मौत को जीने के अंदाज़ सिखा देंगे
तुम साथ हो जब अपने, दुनिया को दिखा देंगे
हम मौत को जीने के अंदाज़ सिखा देंगे

माना कि अँधेरों के गहरे हैं बहुत साए
अरे, माना कि अँधेरों के गहरे हैं बहुत साए
पर ग़म है यहाँ किसको, आती है तो रात आए

हम रात के सीने में एक शम्मा जला देंगे
...",Asha Bhosle,0.726,0.531,0.772,1mnsVrjQF95VywJ9igXbuZ,0.0,6,0.132,-7.216,1,Tum Saath Ho Jab Apne - Kaalia / Soundtrack Version,0.0478,129.967,https://api.spotify.com/v1/tracks/1mnsVrjQF95VywJ9igXbuZ,0.899
"पूछो ना यार क्या हुआ
दिल का क़रार क्या हुआ
पूछो ना यार क्या हुआ
दिल का क़रार क्या हुआ
तुमपे तो हम मर मिटे हैं अभी से
जाने हमारा आगे क्या होगा
अय्य य-या या या या या

आगे क्या होगा
आगे शादी

हमको मिल गयी दुनिया प्यार की
माना हो गये तुम मेरे अपने
फिर भी ये सवाल
दिल में ये खयाल
ना हो ये कहीं दूर के सपने
ये ऐतबार क्या हुआ दिल का क़रार क्या हुआ
तुमपे तो हम मर मिटे हैं अभी से
जाने हमारा आगे क्या होगा
अय्य्या य-या या या या या
...",Asha Bhosle,0.791,0.573,0.493,3BgEcK8ozV3ravPQh6we71,0.00138,5,0.18,-10.553,1,"Puchho Na Yaar Kya Hua - From ""Zamaane Ko Dikhana Hai""",0.0349,102.576,https://api.spotify.com/v1/tracks/3BgEcK8ozV3ravPQh6we71,0.674
"गुनगुना रहे हैं भँवरे, खिल रही है कली-कली
गुनगुना रहे हैं भँवरे, खिल रही है कली-कली
गली-गली, कली-कली
गुनगुना रहे हैं भँवरे, खिल रही है कली-कली

ज़रा देखो सजन बेईमान भँवरा कैसे मुस्काए
हाए, कली यूँ शरमाए, घूँघट में गोरी जैसे छुप जाए
हाए, ज़रा देखो सजन बेईमान भँवरा कैसे मुस्काए
हाए, कली यूँ शरमाए, घूँघट में गोरी जैसे छुप जाए, हाए

रुत ऐसी, हाए, कैसी ये पवन चली गली-गली
गुनगुना रहे हैं भँवरे, खिल रही है कली-कली
...",Asha Bhosle,0.792,0.589,0.45,7C5ni0UvBhAORIMKgcpbf9,0.0,11,0.0852,-7.484,1,Gun Guna Rahe Hai Bhanvare,0.0326,103.859,https://api.spotify.com/v1/tracks/7C5ni0UvBhAORIMKgcpbf9,0.642
"ये लड़का, हाए अल्लाह, कैसा है दीवाना
कितना मुश्किल है तौबा इसको समझाना
कि धीरे-धीरे दिल बेक़रार होता है
होते, होते, होते, प्यार होता है

हो, ये लड़का, हाए अल्लाह, कैसा है दीवाना
कितना मुश्किल है तौबा इसको समझाना
कि धीरे-धीरे दिल बेक़रार होता है
होते, होते, होते, प्यार होता है
हो, ये लड़का, हाए अल्लाह, कैसा है दीवाना

हमने तो इतना देखा, हमने तो इतना सीखा
दिल का सौदा होता है, सौदा ज़िंदगी का
हो, हमने तो इतना देखा, हमने तो इतना सीखा
...",Asha Bhosle,0.879,0.445,0.423,43vzwkho3DVRDhXyp79tOJ,5.3e-05,10,0.183,-11.566,1,Ye Ladka Hay Allah Kaisa Hai Diwana,0.0371,94.392,https://api.spotify.com/v1/tracks/43vzwkho3DVRDhXyp79tOJ,0.681
